"V1";"V2"
"Which among these Democrats will have highest RCP polling on July 15?";"RCP 2nd tier Dem leader on 7/15?"
"Which among these Democrats will have highest RCP polling on July 15?";"RCP 2nd tier Dem leader on 7/15?"
"Which among these Democrats will have highest RCP polling on July 15?";"RCP 2nd tier Dem leader on 7/15?"
"Which among these Democrats will have highest RCP polling on July 15?";"RCP 2nd tier Dem leader on 7/15?"
"Which among these Democrats will have highest RCP polling on July 15?";"RCP 2nd tier Dem leader on 7/15?"
"Which among these Democrats will have highest RCP polling on July 15?";"RCP 2nd tier Dem leader on 7/15?"
"Which among these Democrats will have highest RCP polling on July 15?";"RCP 2nd tier Dem leader on 7/15?"
"Will Mueller publicly testify before Senate  or House Judiciary by July 31?";"Mueller public Jud. testimony by 7/31?"
"Will Don McGahn publicly testify before Senate  or House Judiciary by July 31?";"McGahn public Jud. testimony by 7/31?"
"Will William Barr publicly testify before Senate  or House Judiciary by July 31?";"Barr public Jud. testimony by 7/31?"
"What will Trump's 538 job approval index be for June 11?";"Trump 538 approval on 6/11?"
"What will Trump's 538 job approval index be for June 11?";"Trump 538 approval on 6/11?"
"What will Trump's 538 job approval index be for June 11?";"Trump 538 approval on 6/11?"
"What will Trump's 538 job approval index be for June 11?";"Trump 538 approval on 6/11?"
"What will Trump's 538 job approval index be for June 11?";"Trump 538 approval on 6/11?"
"What will Trump's 538 job approval index be for June 11?";"Trump 538 approval on 6/11?"
"What will Trump's 538 job approval index be for June 11?";"Trump 538 approval on 6/11?"
"How many @realDonaldTrump tweets mention Mexico noon 6/4- noon 6/11?";"Trump Mexico tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention Mexico noon 6/4- noon 6/11?";"Trump Mexico tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention Mexico noon 6/4- noon 6/11?";"Trump Mexico tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention Mexico noon 6/4- noon 6/11?";"Trump Mexico tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention Mexico noon 6/4- noon 6/11?";"Trump Mexico tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention Mexico noon 6/4- noon 6/11?";"Trump Mexico tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention Mexico noon 6/4- noon 6/11?";"Trump Mexico tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention Mexico noon 6/4- noon 6/11?";"Trump Mexico tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention Mexico noon 6/4- noon 6/11?";"Trump Mexico tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention Mexico noon 6/4- noon 6/11?";"Trump Mexico tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention China noon 6/4- noon 6/11?";"Trump China tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention China noon 6/4- noon 6/11?";"Trump China tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention China noon 6/4- noon 6/11?";"Trump China tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention China noon 6/4- noon 6/11?";"Trump China tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention China noon 6/4- noon 6/11?";"Trump China tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention China noon 6/4- noon 6/11?";"Trump China tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention China noon 6/4- noon 6/11?";"Trump China tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention China noon 6/4- noon 6/11?";"Trump China tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention China noon 6/4- noon 6/11?";"Trump China tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention China noon 6/4- noon 6/11?";"Trump China tweets noon 6/4-6/11?"
"Will a @realDonaldTrump tweet mention ""Boris Johnson"" by June 15?";"Trump tweet ""Boris Johnson"" by 6/15?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/4 - noon 6/11?";"Trump ""fake news"" tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/4 - noon 6/11?";"Trump ""fake news"" tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/4 - noon 6/11?";"Trump ""fake news"" tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/4 - noon 6/11?";"Trump ""fake news"" tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/4 - noon 6/11?";"Trump ""fake news"" tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/4 - noon 6/11?";"Trump ""fake news"" tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/4 - noon 6/11?";"Trump ""fake news"" tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/4 - noon 6/11?";"Trump ""fake news"" tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/4 - noon 6/11?";"Trump ""fake news"" tweets noon 6/4-6/11?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/4 - noon 6/11?";"Trump ""fake news"" tweets noon 6/4-6/11?"
"How many tweets will @realDonaldTrump post from noon June 5 to noon June 12?";"@realDonaldTrump tweets 6/5 - 6/12?"
"How many tweets will @realDonaldTrump post from noon June 5 to noon June 12?";"@realDonaldTrump tweets 6/5 - 6/12?"
"How many tweets will @realDonaldTrump post from noon June 5 to noon June 12?";"@realDonaldTrump tweets 6/5 - 6/12?"
"How many tweets will @realDonaldTrump post from noon June 5 to noon June 12?";"@realDonaldTrump tweets 6/5 - 6/12?"
"How many tweets will @realDonaldTrump post from noon June 5 to noon June 12?";"@realDonaldTrump tweets 6/5 - 6/12?"
"How many tweets will @realDonaldTrump post from noon June 5 to noon June 12?";"@realDonaldTrump tweets 6/5 - 6/12?"
"How many tweets will @realDonaldTrump post from noon June 5 to noon June 12?";"@realDonaldTrump tweets 6/5 - 6/12?"
"Will Trump's Rasmussen approval be 49% or higher on June 12?";"Trump's Rasmussen at 49+ on 6/12?"
"What will Warren's RCP average support be at end of day June 30?";"Warren RCP average on 6/30?"
"What will Warren's RCP average support be at end of day June 30?";"Warren RCP average on 6/30?"
"What will Warren's RCP average support be at end of day June 30?";"Warren RCP average on 6/30?"
"What will Warren's RCP average support be at end of day June 30?";"Warren RCP average on 6/30?"
"What will Warren's RCP average support be at end of day June 30?";"Warren RCP average on 6/30?"
"What will Warren's RCP average support be at end of day June 30?";"Warren RCP average on 6/30?"
"What will Warren's RCP average support be at end of day June 30?";"Warren RCP average on 6/30?"
"What will Biden's RCP average support be at end of day June 30?";"Biden RCP average on 6/30?"
"What will Biden's RCP average support be at end of day June 30?";"Biden RCP average on 6/30?"
"What will Biden's RCP average support be at end of day June 30?";"Biden RCP average on 6/30?"
"What will Biden's RCP average support be at end of day June 30?";"Biden RCP average on 6/30?"
"What will Biden's RCP average support be at end of day June 30?";"Biden RCP average on 6/30?"
"What will Biden's RCP average support be at end of day June 30?";"Biden RCP average on 6/30?"
"What will Biden's RCP average support be at end of day June 30?";"Biden RCP average on 6/30?"
"What will Sanders' RCP average support be at end of day June 30?";"Sanders RCP average on 6/30?"
"What will Sanders' RCP average support be at end of day June 30?";"Sanders RCP average on 6/30?"
"What will Sanders' RCP average support be at end of day June 30?";"Sanders RCP average on 6/30?"
"What will Sanders' RCP average support be at end of day June 30?";"Sanders RCP average on 6/30?"
"What will Sanders' RCP average support be at end of day June 30?";"Sanders RCP average on 6/30?"
"What will Sanders' RCP average support be at end of day June 30?";"Sanders RCP average on 6/30?"
"What will Sanders' RCP average support be at end of day June 30?";"Sanders RCP average on 6/30?"
"How many tweets will @whitehouse post from noon June 6 to noon June 13?";"@whitehouse tweets 6/6 - 6/13?"
"How many tweets will @whitehouse post from noon June 6 to noon June 13?";"@whitehouse tweets 6/6 - 6/13?"
"How many tweets will @whitehouse post from noon June 6 to noon June 13?";"@whitehouse tweets 6/6 - 6/13?"
"How many tweets will @whitehouse post from noon June 6 to noon June 13?";"@whitehouse tweets 6/6 - 6/13?"
"How many tweets will @whitehouse post from noon June 6 to noon June 13?";"@whitehouse tweets 6/6 - 6/13?"
"How many tweets will @whitehouse post from noon June 6 to noon June 13?";"@whitehouse tweets 6/6 - 6/13?"
"How many tweets will @whitehouse post from noon June 6 to noon June 13?";"@whitehouse tweets 6/6 - 6/13?"
"Will Warren's end-of-day RCP average support pass Sanders' by Aug. 31?";"Warren pass Sanders on RCP by 8/31?"
"Will Census Bureau print citizenship question by July 31?";"Citizenship question printed by 7/31?"
"What will Pete Buttigieg's RCP polling rank be on June 30?";"Buttigieg's RCP rank on 6/30?"
"What will Pete Buttigieg's RCP polling rank be on June 30?";"Buttigieg's RCP rank on 6/30?"
"What will Pete Buttigieg's RCP polling rank be on June 30?";"Buttigieg's RCP rank on 6/30?"
"What will Pete Buttigieg's RCP polling rank be on June 30?";"Buttigieg's RCP rank on 6/30?"
"What will Pete Buttigieg's RCP polling rank be on June 30?";"Buttigieg's RCP rank on 6/30?"
"What will Beto O'Rourke's RCP polling rank be on June 30?";"O'Rourke's RCP rank on 6/30?"
"What will Beto O'Rourke's RCP polling rank be on June 30?";"O'Rourke's RCP rank on 6/30?"
"What will Beto O'Rourke's RCP polling rank be on June 30?";"O'Rourke's RCP rank on 6/30?"
"What will Beto O'Rourke's RCP polling rank be on June 30?";"O'Rourke's RCP rank on 6/30?"
"What will Beto O'Rourke's RCP polling rank be on June 30?";"O'Rourke's RCP rank on 6/30?"
"What will Kamala Harris' RCP polling rank be on June 30?";"Harris' RCP rank on 6/30?"
"What will Kamala Harris' RCP polling rank be on June 30?";"Harris' RCP rank on 6/30?"
"What will Kamala Harris' RCP polling rank be on June 30?";"Harris' RCP rank on 6/30?"
"What will Kamala Harris' RCP polling rank be on June 30?";"Harris' RCP rank on 6/30?"
"What will Kamala Harris' RCP polling rank be on June 30?";"Harris' RCP rank on 6/30?"
"How many tweets will @vp post from noon 6/7 - noon 6/14?";"@vp tweets noon 6/7 - noon 6/14?"
"How many tweets will @vp post from noon 6/7 - noon 6/14?";"@vp tweets noon 6/7 - noon 6/14?"
"How many tweets will @vp post from noon 6/7 - noon 6/14?";"@vp tweets noon 6/7 - noon 6/14?"
"How many tweets will @vp post from noon 6/7 - noon 6/14?";"@vp tweets noon 6/7 - noon 6/14?"
"How many tweets will @vp post from noon 6/7 - noon 6/14?";"@vp tweets noon 6/7 - noon 6/14?"
"How many tweets will @vp post from noon 6/7 - noon 6/14?";"@vp tweets noon 6/7 - noon 6/14?"
"How many tweets will @vp post from noon 6/7 - noon 6/14?";"@vp tweets noon 6/7 - noon 6/14?"
"How many tweets will @potus post from noon 6/7 - noon 6/14?";"@potus tweets noon 6/7 - noon 6/14?"
"How many tweets will @potus post from noon 6/7 - noon 6/14?";"@potus tweets noon 6/7 - noon 6/14?"
"How many tweets will @potus post from noon 6/7 - noon 6/14?";"@potus tweets noon 6/7 - noon 6/14?"
"How many tweets will @potus post from noon 6/7 - noon 6/14?";"@potus tweets noon 6/7 - noon 6/14?"
"How many tweets will @potus post from noon 6/7 - noon 6/14?";"@potus tweets noon 6/7 - noon 6/14?"
"How many tweets will @potus post from noon 6/7 - noon 6/14?";"@potus tweets noon 6/7 - noon 6/14?"
"How many tweets will @potus post from noon 6/7 - noon 6/14?";"@potus tweets noon 6/7 - noon 6/14?"
"Will Trump sign executive action on Mexico tariff today?";"Executive action on Mexico tariff today?"
"What will the advance estimate of Q2 2019 GDP be?";"Advance estimate of 2Q19 GDP?"
"What will the advance estimate of Q2 2019 GDP be?";"Advance estimate of 2Q19 GDP?"
"What will the advance estimate of Q2 2019 GDP be?";"Advance estimate of 2Q19 GDP?"
"What will the advance estimate of Q2 2019 GDP be?";"Advance estimate of 2Q19 GDP?"
"What will the advance estimate of Q2 2019 GDP be?";"Advance estimate of 2Q19 GDP?"
"What will the advance estimate of Q2 2019 GDP be?";"Advance estimate of 2Q19 GDP?"
"What will the advance estimate of Q2 2019 GDP be?";"Advance estimate of 2Q19 GDP?"
"What will the advance estimate of Q2 2019 GDP be?";"Advance estimate of 2Q19 GDP?"
"What will the advance estimate of Q2 2019 GDP be?";"Advance estimate of 2Q19 GDP?"
"What will Trump's RCP average job approval be at end of day June 17?";"Trump RCP avg. approval 6/17?"
"What will Trump's RCP average job approval be at end of day June 17?";"Trump RCP avg. approval 6/17?"
"What will Trump's RCP average job approval be at end of day June 17?";"Trump RCP avg. approval 6/17?"
"What will Trump's RCP average job approval be at end of day June 17?";"Trump RCP avg. approval 6/17?"
"What will Trump's RCP average job approval be at end of day June 17?";"Trump RCP avg. approval 6/17?"
"What will Trump's RCP average job approval be at end of day June 17?";"Trump RCP avg. approval 6/17?"
"What will Trump's RCP average job approval be at end of day June 17?";"Trump RCP avg. approval 6/17?"
"What will Trump's 538 job approval index be for June 30?";"Trump 538 approval on 6/30?"
"What will Trump's 538 job approval index be for June 30?";"Trump 538 approval on 6/30?"
"What will Trump's 538 job approval index be for June 30?";"Trump 538 approval on 6/30?"
"What will Trump's 538 job approval index be for June 30?";"Trump 538 approval on 6/30?"
"What will Trump's 538 job approval index be for June 30?";"Trump 538 approval on 6/30?"
"What will Trump's 538 job approval index be for June 30?";"Trump 538 approval on 6/30?"
"What will Trump's 538 job approval index be for June 30?";"Trump 538 approval on 6/30?"
"How many @realDonaldTrump tweets mention Mexico noon 6/11- noon 6/18?";"Trump Mexico tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention Mexico noon 6/11- noon 6/18?";"Trump Mexico tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention Mexico noon 6/11- noon 6/18?";"Trump Mexico tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention Mexico noon 6/11- noon 6/18?";"Trump Mexico tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention Mexico noon 6/11- noon 6/18?";"Trump Mexico tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention Mexico noon 6/11- noon 6/18?";"Trump Mexico tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention Mexico noon 6/11- noon 6/18?";"Trump Mexico tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention Mexico noon 6/11- noon 6/18?";"Trump Mexico tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention Mexico noon 6/11- noon 6/18?";"Trump Mexico tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention Mexico noon 6/11- noon 6/18?";"Trump Mexico tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention ""Mueller"" noon 6/11 - noon 6/18?";"Trump ""Mueller"" tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention ""Mueller"" noon 6/11 - noon 6/18?";"Trump ""Mueller"" tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention ""Mueller"" noon 6/11 - noon 6/18?";"Trump ""Mueller"" tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention ""Mueller"" noon 6/11 - noon 6/18?";"Trump ""Mueller"" tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention ""Mueller"" noon 6/11 - noon 6/18?";"Trump ""Mueller"" tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention ""Mueller"" noon 6/11 - noon 6/18?";"Trump ""Mueller"" tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention ""Mueller"" noon 6/11 - noon 6/18?";"Trump ""Mueller"" tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention ""Mueller"" noon 6/11 - noon 6/18?";"Trump ""Mueller"" tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention ""Mueller"" noon 6/11 - noon 6/18?";"Trump ""Mueller"" tweets noon 6/11-6/18?"
"How many @realDonaldTrump tweets mention ""Mueller"" noon 6/11 - noon 6/18?";"Trump ""Mueller"" tweets noon 6/11-6/18?"
"What will Trump's 538 job approval index be for June 18?";"Trump 538 approval on 6/18?"
"What will Trump's 538 job approval index be for June 18?";"Trump 538 approval on 6/18?"
"What will Trump's 538 job approval index be for June 18?";"Trump 538 approval on 6/18?"
"What will Trump's 538 job approval index be for June 18?";"Trump 538 approval on 6/18?"
"What will Trump's 538 job approval index be for June 18?";"Trump 538 approval on 6/18?"
"What will Trump's 538 job approval index be for June 18?";"Trump 538 approval on 6/18?"
"What will Trump's 538 job approval index be for June 18?";"Trump 538 approval on 6/18?"
"How many tweets will @realDonaldTrump post from noon June 12 to noon June 19?";"@realDonaldTrump tweets 6/12 - 6/19?"
"How many tweets will @realDonaldTrump post from noon June 12 to noon June 19?";"@realDonaldTrump tweets 6/12 - 6/19?"
"How many tweets will @realDonaldTrump post from noon June 12 to noon June 19?";"@realDonaldTrump tweets 6/12 - 6/19?"
"How many tweets will @realDonaldTrump post from noon June 12 to noon June 19?";"@realDonaldTrump tweets 6/12 - 6/19?"
"How many tweets will @realDonaldTrump post from noon June 12 to noon June 19?";"@realDonaldTrump tweets 6/12 - 6/19?"
"How many tweets will @realDonaldTrump post from noon June 12 to noon June 19?";"@realDonaldTrump tweets 6/12 - 6/19?"
"How many tweets will @realDonaldTrump post from noon June 12 to noon June 19?";"@realDonaldTrump tweets 6/12 - 6/19?"
"Will Trump's Rasmussen approval be 51% or higher on June 19?";"Trump's Rasmussen at 51+ on 6/19?"
"How many candidates will survive UK Conservative Party first ballot on 6/13?";"Tory leadership 1st ballot survivors?"
"How many candidates will survive UK Conservative Party first ballot on 6/13?";"Tory leadership 1st ballot survivors?"
"How many candidates will survive UK Conservative Party first ballot on 6/13?";"Tory leadership 1st ballot survivors?"
"How many candidates will survive UK Conservative Party first ballot on 6/13?";"Tory leadership 1st ballot survivors?"
"How many candidates will survive UK Conservative Party first ballot on 6/13?";"Tory leadership 1st ballot survivors?"
"How many tweets will @whitehouse post from noon June 13 to noon June 20?";"@whitehouse tweets 6/13 - 6/20?"
"How many tweets will @whitehouse post from noon June 13 to noon June 20?";"@whitehouse tweets 6/13 - 6/20?"
"How many tweets will @whitehouse post from noon June 13 to noon June 20?";"@whitehouse tweets 6/13 - 6/20?"
"How many tweets will @whitehouse post from noon June 13 to noon June 20?";"@whitehouse tweets 6/13 - 6/20?"
"How many tweets will @whitehouse post from noon June 13 to noon June 20?";"@whitehouse tweets 6/13 - 6/20?"
"How many tweets will @whitehouse post from noon June 13 to noon June 20?";"@whitehouse tweets 6/13 - 6/20?"
"How many tweets will @whitehouse post from noon June 13 to noon June 20?";"@whitehouse tweets 6/13 - 6/20?"
"Will Trump commute Manafort's sentence (without pardon) by Sept. 1?";"Manafort commutation by 9/1?"
"How many tweets will @vp post from noon 6/14 - noon 6/21?";"@vp tweets noon 6/14 - noon 6/21?"
"How many tweets will @vp post from noon 6/14 - noon 6/21?";"@vp tweets noon 6/14 - noon 6/21?"
"How many tweets will @vp post from noon 6/14 - noon 6/21?";"@vp tweets noon 6/14 - noon 6/21?"
"How many tweets will @vp post from noon 6/14 - noon 6/21?";"@vp tweets noon 6/14 - noon 6/21?"
"How many tweets will @vp post from noon 6/14 - noon 6/21?";"@vp tweets noon 6/14 - noon 6/21?"
"How many tweets will @vp post from noon 6/14 - noon 6/21?";"@vp tweets noon 6/14 - noon 6/21?"
"How many tweets will @vp post from noon 6/14 - noon 6/21?";"@vp tweets noon 6/14 - noon 6/21?"
"How many tweets will @potus post from noon 6/14 - noon 6/21?";"@potus tweets noon 6/14 - noon 6/21?"
"How many tweets will @potus post from noon 6/14 - noon 6/21?";"@potus tweets noon 6/14 - noon 6/21?"
"How many tweets will @potus post from noon 6/14 - noon 6/21?";"@potus tweets noon 6/14 - noon 6/21?"
"How many tweets will @potus post from noon 6/14 - noon 6/21?";"@potus tweets noon 6/14 - noon 6/21?"
"How many tweets will @potus post from noon 6/14 - noon 6/21?";"@potus tweets noon 6/14 - noon 6/21?"
"How many tweets will @potus post from noon 6/14 - noon 6/21?";"@potus tweets noon 6/14 - noon 6/21?"
"How many tweets will @potus post from noon 6/14 - noon 6/21?";"@potus tweets noon 6/14 - noon 6/21?"
"Will James Comey publicly testify before Congress by Sept. 30?";"Will Comey publicly testify by 9/30?"
"How many candidates will receive 33+ votes in UK Conservative Party 2nd ballot?";"Tory leadership 2nd ballot 33+ votes?"
"How many candidates will receive 33+ votes in UK Conservative Party 2nd ballot?";"Tory leadership 2nd ballot 33+ votes?"
"How many candidates will receive 33+ votes in UK Conservative Party 2nd ballot?";"Tory leadership 2nd ballot 33+ votes?"
"How many candidates will receive 33+ votes in UK Conservative Party 2nd ballot?";"Tory leadership 2nd ballot 33+ votes?"
"How many candidates will receive 33+ votes in UK Conservative Party 2nd ballot?";"Tory leadership 2nd ballot 33+ votes?"
"How many candidates will receive 33+ votes in UK Conservative Party 2nd ballot?";"Tory leadership 2nd ballot 33+ votes?"
"What will Trump's RCP average job approval be at end of day June 24?";"Trump RCP avg. approval 6/24?"
"What will Trump's RCP average job approval be at end of day June 24?";"Trump RCP avg. approval 6/24?"
"What will Trump's RCP average job approval be at end of day June 24?";"Trump RCP avg. approval 6/24?"
"What will Trump's RCP average job approval be at end of day June 24?";"Trump RCP avg. approval 6/24?"
"What will Trump's RCP average job approval be at end of day June 24?";"Trump RCP avg. approval 6/24?"
"What will Trump's RCP average job approval be at end of day June 24?";"Trump RCP avg. approval 6/24?"
"What will Trump's RCP average job approval be at end of day June 24?";"Trump RCP avg. approval 6/24?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/18 - noon 6/25?";"Trump ""fake news"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/18 - noon 6/25?";"Trump ""fake news"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/18 - noon 6/25?";"Trump ""fake news"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/18 - noon 6/25?";"Trump ""fake news"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/18 - noon 6/25?";"Trump ""fake news"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/18 - noon 6/25?";"Trump ""fake news"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/18 - noon 6/25?";"Trump ""fake news"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/18 - noon 6/25?";"Trump ""fake news"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/18 - noon 6/25?";"Trump ""fake news"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""fake news"" noon 6/18 - noon 6/25?";"Trump ""fake news"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""impeach"" noon 6/18 - noon 6/25?";"Trump ""impeach"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""impeach"" noon 6/18 - noon 6/25?";"Trump ""impeach"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""impeach"" noon 6/18 - noon 6/25?";"Trump ""impeach"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""impeach"" noon 6/18 - noon 6/25?";"Trump ""impeach"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""impeach"" noon 6/18 - noon 6/25?";"Trump ""impeach"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""impeach"" noon 6/18 - noon 6/25?";"Trump ""impeach"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""impeach"" noon 6/18 - noon 6/25?";"Trump ""impeach"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""impeach"" noon 6/18 - noon 6/25?";"Trump ""impeach"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""impeach"" noon 6/18 - noon 6/25?";"Trump ""impeach"" tweets noon 6/18-6/25?"
"How many @realDonaldTrump tweets mention ""impeach"" noon 6/18 - noon 6/25?";"Trump ""impeach"" tweets noon 6/18-6/25?"
"What will Trump's 538 job approval index be for June 25?";"Trump 538 approval on 6/25?"
"What will Trump's 538 job approval index be for June 25?";"Trump 538 approval on 6/25?"
"What will Trump's 538 job approval index be for June 25?";"Trump 538 approval on 6/25?"
"What will Trump's 538 job approval index be for June 25?";"Trump 538 approval on 6/25?"
"What will Trump's 538 job approval index be for June 25?";"Trump 538 approval on 6/25?"
"What will Trump's 538 job approval index be for June 25?";"Trump 538 approval on 6/25?"
"What will Trump's 538 job approval index be for June 25?";"Trump 538 approval on 6/25?"
"How many tweets will @realDonaldTrump post from noon June 19 to noon June 26?";"@realDonaldTrump tweets 6/19 - 6/26?"
"How many tweets will @realDonaldTrump post from noon June 19 to noon June 26?";"@realDonaldTrump tweets 6/19 - 6/26?"
"How many tweets will @realDonaldTrump post from noon June 19 to noon June 26?";"@realDonaldTrump tweets 6/19 - 6/26?"
"How many tweets will @realDonaldTrump post from noon June 19 to noon June 26?";"@realDonaldTrump tweets 6/19 - 6/26?"
"How many tweets will @realDonaldTrump post from noon June 19 to noon June 26?";"@realDonaldTrump tweets 6/19 - 6/26?"
"How many tweets will @realDonaldTrump post from noon June 19 to noon June 26?";"@realDonaldTrump tweets 6/19 - 6/26?"
"How many tweets will @realDonaldTrump post from noon June 19 to noon June 26?";"@realDonaldTrump tweets 6/19 - 6/26?"
"Will Trump's Rasmussen approval be 47% or higher on June 26?";"Trump's Rasmussen at 47+ on 6/26?"
"Will Biden's polling support increase after 1st debate?";"Biden polling higher after 1st debate?"
"How many tweets will @whitehouse post from noon June 20 to noon June 27?";"@whitehouse tweets 6/20- 6/27?"
"How many tweets will @whitehouse post from noon June 20 to noon June 27?";"@whitehouse tweets 6/20- 6/27?"
"How many tweets will @whitehouse post from noon June 20 to noon June 27?";"@whitehouse tweets 6/20- 6/27?"
"How many tweets will @whitehouse post from noon June 20 to noon June 27?";"@whitehouse tweets 6/20- 6/27?"
"How many tweets will @whitehouse post from noon June 20 to noon June 27?";"@whitehouse tweets 6/20- 6/27?"
"How many tweets will @whitehouse post from noon June 20 to noon June 27?";"@whitehouse tweets 6/20- 6/27?"
"How many tweets will @whitehouse post from noon June 20 to noon June 27?";"@whitehouse tweets 6/20- 6/27?"
"Will Sanders' polling support increase after 1st debate?";"Sanders polling higher after 1st debate?"
"Will any lower tier Democratic candidate poll at 5%+ after debate?";"Any lower tier Dem at 5%+ after debate?"
"Who will be 2nd in Democratic polling after the debate?";"Dem 2nd place after debate?"
"Who will be 2nd in Democratic polling after the debate?";"Dem 2nd place after debate?"
"Who will be 2nd in Democratic polling after the debate?";"Dem 2nd place after debate?"
"Who will be 2nd in Democratic polling after the debate?";"Dem 2nd place after debate?"
"Who will be 2nd in Democratic polling after the debate?";"Dem 2nd place after debate?"
"Who will be 2nd in Democratic polling after the debate?";"Dem 2nd place after debate?"
"Who will be 2nd in Democratic polling after the debate?";"Dem 2nd place after debate?"
"Who will be 2nd in Democratic polling after the debate?";"Dem 2nd place after debate?"
"Who will be 2nd in Democratic polling after the debate?";"Dem 2nd place after debate?"
"Who will be 2nd in Democratic polling after the debate?";"Dem 2nd place after debate?"
"How many tweets will @vp post from noon 6/21 - noon 6/28?";"@vp tweets noon 6/21 - noon 6/28?"
"How many tweets will @vp post from noon 6/21 - noon 6/28?";"@vp tweets noon 6/21 - noon 6/28?"
"How many tweets will @vp post from noon 6/21 - noon 6/28?";"@vp tweets noon 6/21 - noon 6/28?"
"How many tweets will @vp post from noon 6/21 - noon 6/28?";"@vp tweets noon 6/21 - noon 6/28?"
